neuron_name,neuron_id,neurite_surface_nmo,neurite_volume_nmo,pk_classic_nmo,bif_ampl_local_nmo,fractal_dim_nmo,soma_surface_nmo,n_stems_nmo,n_bifs_nmo,n_branch_nmo,width_nmo,height_nmo,depth_nmo,diameter_nmo,euc_distance_nmo,path_distance_nmo,branch_order_nmo,contraction_nmo,fragmentation_nmo,partition_asymmetry_nmo,bif_ampl_remote_nmo,neurite_length_nmo
237-1-3-AW,142698,13629.1,5824.88,1.34,57.919,1.01574,706.128,6.0,28.0,62.0,253.137,475.016,85.63,1.32399,353.238,369.573,10.0,0.936161,429.0,0.462225,47.3519,3170.71
237-1-4-AW,142284,17914.9,10442.1,1.29913,66.192,1.01651,1348.51,5.0,29.0,63.0,314.682,499.152,96.16,1.55726,437.126,511.344,8.0,0.937446,409.0,0.505195,59.1025,3518.94
237-1-5-AW,142158,19925.3,15362.9,1.27142,64.8741,1.02014,2109.65,8.0,27.0,62.0,244.681,385.849,98.83,1.95137,262.22,293.932,7.0,0.926272,358.0,0.487243,53.26,3097.16
237-1-6-AW,142436,31026.5,23744.5,1.23767,63.1291,1.0185,1529.0,5.0,39.0,83.0,334.231,702.47,118.54,1.61283,473.892,518.518,10.0,0.934747,735.0,0.463237,51.87,5766.37
237-1-7-AW,142349,14410.8,8278.41,1.17086,71.7836,1.01858,759.737,5.0,36.0,77.0,276.355,461.433,80.74,1.34622,331.589,380.67,15.0,0.935949,471.0,0.565673,58.5001,3347.24
237-1-8-AW,142162,17478.9,9097.2,1.25215,75.2243,1.0228,856.583,5.0,35.0,75.0,207.192,565.76,95.02,1.39497,467.396,498.468,13.0,0.920441,519.0,0.547796,58.5047,3844.74
237-1-9-AW,142276,13797.8,7385.96,1.16889,57.1118,1.01661,796.963,6.0,25.0,56.0,279.271,483.531,81.75,1.40168,479.159,505.963,6.0,0.929545,387.0,0.488889,50.2137,2990.69
235-1-3-AW,142201,17319.2,9538.23,1.35736,59.6566,1.01288,1086.75,6.0,28.0,62.0,260.691,509.271,47.97,1.60702,379.338,410.679,7.0,0.942737,466.0,0.45,53.0547,3275.98
235-1-4-AW,142491,14020.9,7256.63,1.346,62.5716,1.01421,675.004,6.0,35.0,76.0,204.53,506.48,52.89,1.48661,471.478,495.905,12.0,0.949586,445.0,0.553065,50.4532,2860.94
235-1-5-AW,142814,10502.9,5142.35,1.31347,57.146,1.01779,722.222,6.0,26.0,58.0,214.388,378.063,64.88,1.48807,325.765,350.243,10.0,0.934633,336.0,0.519576,55.0474,2177.77
235-1-6-AW,142271,29027.5,21758.4,1.29497,57.6722,1.00889,2059.03,7.0,37.0,81.0,289.74,775.58,93.01,1.8563,548.011,559.572,10.0,0.956313,446.0,0.38808,47.0162,4618.71
235-1-7-AW,142732,26570.3,11818.1,1.38383,60.1051,1.00996,1449.18,8.0,43.0,94.0,250.909,922.72,82.24,1.32314,679.708,698.126,12.0,0.947702,666.0,0.531729,48.9946,6176.92
235-1-8-AW,142808,38135.4,33673.1,1.27621,62.4711,1.01307,2025.03,7.0,45.0,97.0,281.07,749.78,85.33,1.97873,537.242,572.047,9.0,0.94288,576.0,0.534685,47.1818,5782.89
235-1-9-AW,142801,33645.9,31575.5,1.45486,61.4309,1.00994,2123.31,6.0,42.0,90.0,271.02,786.39,70.86,2.15671,577.578,603.469,10.0,0.961908,422.0,0.477458,45.4699,4866.35
235-2-1-AW,142836,13323.8,7769.17,1.37734,65.6128,1.01239,1356.56,6.0,29.0,64.0,122.809,580.319,44.25,1.72173,532.139,546.173,12.0,0.954914,369.0,0.548276,48.9536,2302.38
247-1-3LU,142757,15341.4,4114.06,1.52841,66.8483,1.01919,936.459,6.0,48.0,102.0,262.37,416.382,91.26,0.886774,304.529,325.42,11.0,0.939341,744.0,0.446734,53.4802,5238.2
247-2-1LU,142621,7352.78,2219.33,1.41031,60.1948,1.02373,950.36,7.0,29.0,65.0,184.64,463.031,90.42,0.881929,415.595,443.424,10.0,0.938856,420.0,0.523372,52.8853,2482.78
248-2-15-CD,142584,22414.4,14448.8,1.41554,65.9183,1.007,1599.48,6.0,34.0,74.0,318.464,343.562,89.82,2.11015,282.908,325.785,9.0,0.971139,335.0,0.487281,57.7491,3479.9
249-1-7-CD,142345,30281.6,15009.2,1.45736,63.159,1.01099,1443.05,8.0,59.0,126.0,328.574,371.3,120.59,1.70563,338.685,357.634,11.0,0.962309,574.0,0.382069,55.7606,5732.59
250-1-15-CD,142382,11873.3,5353.23,1.49534,61.4208,1.007,564.611,6.0,26.0,58.0,187.562,272.338,115.85,1.62042,189.356,194.687,8.0,0.968928,287.0,0.476923,55.9684,2393.06
250-2-19-RS,142768,8525.9,3819.8,1.36155,63.0859,1.01518,674.506,3.0,25.0,53.0,199.462,348.858,83.8,1.14315,285.082,291.176,6.0,0.959689,403.0,0.397333,60.1339,2191.27
235-2-10-AW,142620,26733.8,16677.5,1.38541,61.1925,1.01123,1680.72,7.0,47.0,101.0,217.07,682.28,42.57,1.82423,682.851,713.726,17.0,0.96213,485.0,0.596546,49.8712,4495.01
235-2-11-AW,142552,14035.7,7932.86,1.42551,63.6686,1.0147,1108.88,6.0,31.0,68.0,199.409,395.02,74.09,1.74671,341.127,368.246,9.0,0.943536,316.0,0.385236,52.9269,2490.19
235-2-12-AW,142365,11857.5,4743.41,1.52059,63.6512,1.01347,688.156,9.0,39.0,87.0,188.58,423.32,50.52,1.3201,323.131,336.331,10.0,0.951776,412.0,0.480129,59.1928,2734.32
235-2-13-AW,142388,33195.2,19304.6,1.51845,61.309,1.01617,1508.85,9.0,54.0,117.0,255.31,561.081,77.83,1.74921,470.36,488.674,9.0,0.94089,598.0,0.418749,50.9114,5659.16
235-2-14-AW,142373,23048.7,12954.1,1.38938,66.7287,1.01811,1493.63,9.0,59.0,127.0,213.85,394.24,85.86,1.56781,306.472,326.151,12.0,0.93645,643.0,0.4182,60.8469,4414.64
235-2-15-AW,142147,26450.0,14200.8,1.44812,63.7674,1.01576,1056.12,7.0,45.0,97.0,289.81,448.2,90.88,1.78222,392.348,408.447,11.0,0.936535,496.0,0.462363,54.1585,4718.53
235-2-16-AW,142418,28560.6,15753.0,1.37354,63.1325,1.01629,1400.25,12.0,60.0,132.0,259.339,452.761,89.51,1.53826,448.105,470.621,15.0,0.935945,644.0,0.44095,47.5047,5652.03
235-2-17-AW,142438,10088.7,4241.02,1.35329,70.3108,1.02105,693.192,9.0,39.0,87.0,203.283,186.241,77.83,1.21403,182.953,193.421,11.0,0.933263,422.0,0.486654,66.5076,2545.24
235-2-18-AW,142501,14536.4,7501.7,1.52803,61.2668,1.01841,1111.14,9.0,36.0,81.0,230.98,296.099,103.37,1.37492,221.006,261.831,5.0,0.933798,423.0,0.331019,55.7532,3129.1
235-2-19-AW,142543,28964.3,16779.7,1.36465,64.1258,1.01868,1683.77,6.0,56.0,118.0,301.779,492.039,87.01,1.60348,421.78,438.121,18.0,0.93845,620.0,0.518371,55.4772,5390.84
235-2-2-AW,142826,13440.3,8855.41,1.39453,66.8848,1.01314,1376.76,7.0,30.0,67.0,286.688,441.703,71.13,1.61902,461.997,486.377,7.0,0.941397,325.0,0.475,49.6672,2469.43
235-2-20-AW,142488,12224.5,5262.24,1.30456,60.844,1.01409,562.963,7.0,38.0,83.0,166.631,366.731,92.19,1.32207,300.85,318.48,14.0,0.949303,392.0,0.601872,57.6898,2973.77
235-2-3-AW,142383,17873.0,15234.4,1.29568,56.6504,1.01051,1797.18,6.0,25.0,56.0,170.121,677.959,63.79,2.0018,699.728,716.258,6.0,0.951229,306.0,0.345143,47.9922,2574.68
233-2-5-AW,142316,9451.67,3371.86,1.74022,65.7698,1.02366,362.683,7.0,28.0,63.0,158.929,461.7,67.23,1.23254,285.323,302.53,6.0,0.919376,402.0,0.485714,61.5976,2378.27
233-2-6-AW,142287,27428.8,20111.9,1.28712,62.1948,1.01602,1876.16,9.0,37.0,83.0,265.61,627.29,57.91,1.92215,591.356,611.188,10.0,0.942659,461.0,0.44331,55.1559,4201.98
233-2-7-AW,142127,13287.3,7197.38,1.36707,61.925,1.01466,1125.61,6.0,28.0,62.0,187.74,602.159,65.6,1.41543,454.949,477.489,7.0,0.948598,350.0,0.529365,49.3147,2713.39
233-2-8-AW,142256,25358.3,15874.2,1.34827,57.3242,1.01479,1903.41,7.0,28.0,63.0,209.168,721.45,76.18,1.85983,438.38,465.809,6.0,0.947678,469.0,0.560374,44.8364,4144.74
233-2-9-AW,142505,13439.4,9986.83,1.42736,67.2307,1.01877,1869.81,6.0,19.0,44.0,188.72,263.42,61.57,1.94249,179.967,197.648,5.0,0.929744,245.0,0.31203,59.6427,1992.46
235-1-1-AW,142657,18911.7,9369.92,1.36717,63.3369,1.01582,928.389,6.0,31.0,68.0,243.11,395.82,78.7,1.55144,373.003,396.952,10.0,0.931223,562.0,0.47389,52.4801,3829.5
235-1-10-AW,142837,35378.1,25954.8,1.3384,71.082,1.00752,1688.81,8.0,23.0,54.0,308.31,1277.65,49.72,2.00724,1214.44,1251.38,11.0,0.958259,340.0,0.601449,41.731,5283.55
235-1-11-AW,142325,12829.7,7787.51,1.31346,62.0472,1.01268,1002.08,6.0,33.0,72.0,146.42,459.46,52.29,1.57719,384.563,393.404,9.0,0.955725,306.0,0.498362,52.676,2460.62
235-1-12-AW,142387,17268.8,8959.65,1.4048,65.0042,1.01569,1079.83,6.0,43.0,92.0,229.18,468.23,80.5,1.44309,377.019,392.216,12.0,0.938982,505.0,0.589814,49.5638,3690.94
235-1-13-AW,142769,32838.3,19288.9,1.42929,59.0465,1.01113,1293.9,9.0,44.0,97.0,264.553,619.229,78.97,1.80208,450.747,480.845,10.0,0.951569,602.0,0.549475,46.911,5612.25
235-1-14-AW,142787,18746.0,9893.16,1.25294,60.1712,1.01073,982.928,7.0,25.0,57.0,252.97,592.351,74.64,1.61256,401.988,434.829,8.0,0.949315,445.0,0.608571,51.9775,3623.27
235-1-15-AW,142499,11858.3,6189.74,1.4065,66.4391,1.0157,776.194,8.0,26.0,60.0,191.901,387.479,60.0,1.60468,378.108,399.545,9.0,0.941805,299.0,0.429487,54.8162,2228.84
235-1-16-AW,142371,15237.3,7171.46,1.30392,65.486,1.01725,900.904,6.0,31.0,68.0,275.889,439.141,65.09,1.34462,336.964,395.87,10.0,0.941644,498.0,0.47866,57.953,3462.2
235-1-17-AW,142689,26421.3,12925.3,1.41532,64.0334,1.01212,1380.32,7.0,54.0,115.0,309.09,469.3,79.63,1.35729,322.114,352.461,8.0,0.94564,756.0,0.360851,56.676,5818.71
235-1-18-AW,142819,30408.8,16485.8,1.44285,55.3034,1.01514,1209.45,7.0,50.0,107.0,286.58,664.499,82.83,1.52479,681.417,718.155,15.0,0.952789,635.0,0.444236,48.7253,6170.78
235-1-19-AW,142481,12682.1,6342.65,1.32818,64.8912,1.01419,925.08,6.0,36.0,78.0,203.42,389.82,63.87,1.34726,288.906,317.627,9.0,0.953444,409.0,0.493915,58.2722,2829.33
235-1-2-AW,142465,38030.7,24624.8,1.30596,63.1852,1.01561,1791.11,6.0,40.0,86.0,303.99,868.32,95.42,1.76258,700.887,755.786,14.0,0.942398,807.0,0.483214,46.8219,6610.77
233-1-9-AW,142580,36257.7,19848.2,1.35306,70.707,1.01601,2696.2,11.0,54.0,119.0,387.68,647.87,126.94,1.4974,617.081,667.739,10.0,0.938104,818.0,0.318853,59.774,7260.71
233-2-1-AW,142535,6061.49,1691.63,2.17506,57.1352,1.02009,469.524,5.0,17.0,39.0,169.02,270.01,88.4,0.994535,198.13,223.332,5.0,0.926027,269.0,0.372549,48.3664,1940.45
233-2-10-AW,142471,25517.4,16848.3,1.4844,61.8864,1.01019,1808.92,4.0,33.0,70.0,257.755,592.309,84.42,1.858,394.332,414.233,8.0,0.953066,479.0,0.412558,44.7049,4194.6
233-2-11-AW,142269,8031.63,3777.72,1.45596,58.3498,1.0135,626.439,8.0,17.0,42.0,156.979,380.41,43.97,1.41926,315.644,325.307,4.0,0.94899,243.0,0.323529,53.5645,1683.78
233-2-12-AW,142408,16692.1,8827.13,1.32027,61.5346,1.01512,984.344,5.0,24.0,53.0,233.599,757.501,51.11,1.41218,573.206,593.688,11.0,0.946372,331.0,0.464015,39.5786,3418.88
233-2-13-AW,142328,9362.66,3131.04,1.36856,65.3955,1.01449,278.323,7.0,22.0,51.0,202.62,428.14,58.37,1.14514,319.975,336.369,7.0,0.950007,315.0,0.465909,63.6576,2518.07
233-2-14-AW,142134,6796.24,2930.91,1.32526,78.9617,1.01162,525.012,5.0,17.0,39.0,157.869,311.4,57.72,1.35853,239.14,264.874,6.0,0.944992,197.0,0.490196,66.5583,1560.33
233-2-15-AW,142626,17512.3,9407.82,1.31346,60.1642,1.01136,1143.42,6.0,29.0,64.0,175.16,572.27,52.38,1.54582,343.547,381.797,8.0,0.945199,423.0,0.494745,42.4133,3435.44
233-2-16-AW,142748,8827.96,3462.25,1.19168,57.3767,1.01621,470.552,5.0,18.0,41.0,231.372,296.241,68.62,1.15212,207.804,230.657,5.0,0.938816,297.0,0.31746,43.6464,2364.87
233-2-17-AW,142485,23064.9,14468.5,1.26365,60.1696,1.01199,1473.72,6.0,38.0,82.0,276.792,442.037,76.8,1.56716,321.625,331.982,6.0,0.958353,532.0,0.413676,53.6762,4327.3
233-2-18-AW,142484,8388.77,3091.75,1.28911,66.168,1.01086,376.14,5.0,19.0,43.0,201.49,412.95,59.7,1.17089,361.614,384.743,8.0,0.944981,325.0,0.597368,48.0821,2266.51
233-2-19-AW,142425,8754.55,3551.93,1.35695,53.8549,1.01608,516.098,7.0,20.0,47.0,175.22,371.83,44.3,1.38385,268.02,275.148,5.0,0.930494,335.0,0.3,46.9336,1974.73
233-2-2-AW,142716,8087.42,2537.2,1.55351,69.1015,1.02146,442.411,5.0,30.0,65.0,185.69,415.989,56.08,1.04148,258.879,266.199,5.0,0.939386,325.0,0.409524,64.183,2401.72
233-2-20-AW,142379,36046.4,34442.2,1.4298,62.2228,1.01216,2233.13,5.0,32.0,69.0,397.195,482.892,86.85,2.32021,369.122,381.594,8.0,0.93942,429.0,0.464063,47.3471,4574.92
233-2-3-AW,142473,7558.13,2629.88,1.49152,63.6557,1.01991,395.366,4.0,23.0,50.0,202.33,450.271,55.54,1.15383,344.88,363.605,5.0,0.941689,295.0,0.450725,57.8925,2025.92
233-1-13-AW,142532,5523.52,2065.68,1.39414,65.1893,1.01572,644.809,7.0,19.0,45.0,131.48,232.858,39.41,1.17423,175.378,186.387,7.0,0.938826,222.0,0.528822,50.7652,1429.77
233-1-14-AW,142510,18535.8,9277.3,1.3077,60.4515,1.01487,1205.66,7.0,34.0,75.0,322.774,410.68,49.79,1.29549,245.309,269.009,7.0,0.943337,566.0,0.494748,51.6265,4401.76
233-1-15-AW,142565,19741.7,9348.93,1.43098,54.7972,1.01148,775.022,7.0,30.0,67.0,327.436,408.185,69.73,1.46713,375.826,413.873,6.0,0.953091,449.0,0.382222,44.6191,4098.9
233-1-16-AW,142522,15224.8,8634.94,1.19904,62.797,1.00897,1067.11,7.0,32.0,71.0,248.591,367.25,47.11,1.58847,330.392,348.17,9.0,0.959245,340.0,0.505655,56.4688,2916.09
233-1-17-AW,142265,19147.3,11747.3,1.20753,62.8861,1.01232,1474.77,8.0,36.0,80.0,227.22,317.359,101.89,1.67288,220.541,274.726,9.0,0.944996,372.0,0.496693,53.0214,3398.21
233-1-18-AW,142458,20910.1,13525.5,1.2027,51.386,1.01046,953.978,8.0,43.0,94.0,267.041,454.17,59.0,1.50381,484.225,508.063,13.0,0.966723,441.0,0.465304,47.0058,3982.15
233-1-19-AW,142603,9255.95,4075.31,1.29596,72.5022,1.01637,676.679,6.0,29.0,64.0,170.81,358.121,49.82,1.31494,273.213,286.321,11.0,0.94721,326.0,0.672414,65.551,2254.38
233-1-1AW,142424,10031.5,4145.06,1.62265,68.1179,1.01915,776.637,8.0,38.0,84.0,169.25,353.3,78.7,1.32421,296.267,324.185,11.0,0.939059,321.0,0.551113,64.1639,2388.62
233-1-2-AW,142660,121018.0,76963.8,1.72507,59.3705,1.01665,588.855,6.0,32.0,70.0,84.4403,92.6622,48.5999,1.28869,3260.07,3494.98,9.0,0.95582,237.0,0.563467,51.7134,21017.8
233-1-20-AW,142760,17219.6,8468.79,1.38199,67.2241,1.01326,905.008,7.0,38.0,83.0,267.869,401.468,61.31,1.32467,394.032,411.381,10.0,0.946188,525.0,0.475997,53.5002,4026.42
233-1-3-AW,142483,8829.71,3976.71,1.59095,72.1491,1.02022,957.081,7.0,31.0,69.0,169.232,462.058,47.21,1.31896,387.946,407.08,7.0,0.943976,309.0,0.55361,61.019,2011.79
233-1-4-AW,142736,15863.8,5686.96,1.60968,70.3179,1.02092,538.928,8.0,42.0,92.0,414.938,343.929,82.47,1.19233,322.478,348.775,12.0,0.934106,615.0,0.45034,63.7883,4158.58
233-1-5-AW,142448,14428.4,6861.28,1.36776,67.2257,1.01412,1066.38,6.0,43.0,92.0,228.582,646.21,70.18,1.18135,472.451,507.281,12.0,0.950674,438.0,0.487791,58.8091,3568.06
233-1-6-AW,142612,19838.2,9975.22,1.33765,60.2716,1.01137,1408.45,8.0,47.0,102.0,276.21,761.42,59.63,1.29713,655.966,671.868,15.0,0.956978,515.0,0.512496,51.3246,4434.01
233-1-7-AW,142708,14221.1,6481.2,1.4173,56.1429,1.01308,870.598,6.0,32.0,70.0,260.52,611.531,56.57,1.39955,469.875,487.282,8.0,0.956736,375.0,0.468845,50.2368,3033.82
227-2-3MG,142715,10048.3,4068.92,1.52883,59.4935,1.01472,1106.06,8.0,29.0,66.0,184.475,286.019,68.55,1.17707,252.516,273.201,7.0,0.958943,225.0,0.42069,50.2276,2612.49
227-2-4-NBSS,142528,14036.5,7172.04,1.39581,63.9208,1.00876,1369.1,7.0,31.0,69.0,194.336,452.671,92.35,1.46404,399.948,424.494,9.0,0.964486,292.0,0.518996,55.3616,2950.72
227-2-4MG,142775,23051.7,11227.2,1.47372,57.2657,1.01174,1611.51,9.0,49.0,107.0,237.801,575.78,92.04,1.27312,412.984,446.886,10.0,0.957971,400.0,0.343048,49.6059,5793.91
227-2-5-NBSS,142544,9606.72,4149.47,3.67262,58.2751,1.011,1126.92,6.0,27.0,60.0,160.978,404.401,68.3,1.36669,367.999,383.953,10.0,0.950488,242.0,0.504708,61.8198,2201.13
227-2-5MG,142751,15202.3,5555.32,1.46601,58.2051,1.01192,1436.48,7.0,31.0,69.0,271.029,514.05,82.12,1.18256,480.809,500.732,8.0,0.959342,285.0,0.418817,52.5022,4006.73
227-2-6-NBSS,142783,10243.9,4345.69,1.3354,69.6542,1.01674,1205.7,7.0,33.0,73.0,164.473,325.678,78.86,1.32761,282.779,290.807,8.0,0.955817,255.0,0.372439,58.3909,2387.91
227-2-6MG,142423,20731.1,8328.03,1.59878,64.1523,1.01497,2062.45,7.0,45.0,97.0,258.957,558.128,76.69,1.18152,393.24,428.645,11.0,0.954052,441.0,0.555724,55.4022,5499.83
227-2-7-NBSS,142322,18041.2,8992.22,1.42092,66.1641,1.01426,1698.86,8.0,48.0,104.0,250.064,331.484,75.21,1.54023,250.381,262.686,8.0,0.952163,389.0,0.565958,57.9227,3662.26
227-2-7MG,142683,14858.5,6607.9,1.54732,69.9685,1.01337,1781.1,8.0,40.0,88.0,236.3,421.34,92.34,1.31044,335.379,347.819,8.0,0.941307,293.0,0.411378,54.762,3462.29
227-2-8-NBSS,142461,17401.9,6827.37,1.46825,64.8958,1.01263,1334.87,7.0,56.0,119.0,204.78,423.63,110.61,1.25254,475.592,511.979,11.0,0.956087,473.0,0.391953,58.4206,4369.5
227-2-8MG,142376,19519.0,9414.17,1.84333,60.0325,1.01335,2064.69,10.0,52.0,114.0,269.57,378.381,89.81,1.2576,244.052,314.972,10.0,0.952442,383.0,0.488849,50.5115,4902.43
227-2-9-NBSS,142390,16592.4,6406.86,1.42063,65.9602,1.0138,1169.73,9.0,49.0,107.0,201.68,516.91,108.77,1.23982,444.418,462.134,9.0,0.948153,439.0,0.479089,54.279,4181.02
227-2-9MG,142395,16919.1,6381.21,1.64477,67.375,1.01195,1208.42,7.0,39.0,85.0,282.769,416.859,98.14,1.22356,373.503,401.007,9.0,0.945721,357.0,0.53532,62.629,4430.43
233-1-10-AW,142672,5866.54,2199.47,1.53512,63.9397,1.01398,722.055,6.0,16.0,38.0,127.949,326.3,68.65,1.25906,250.133,274.533,7.0,0.943422,191.0,0.502976,51.3826,1394.45
233-1-11-AW,142635,9298.98,3563.29,1.33455,61.8978,1.01999,653.54,7.0,26.0,59.0,209.598,241.959,84.73,1.26343,228.133,254.377,10.0,0.938239,309.0,0.539161,57.2601,2298.31
227-1-4-NBSS,142225,23688.5,13533.5,1.43214,65.7082,1.01518,2871.4,6.0,48.0,102.0,302.689,351.041,116.39,1.5384,223.036,254.291,8.0,0.944855,486.0,0.435862,57.0562,4675.75
227-1-4MG,142540,9703.51,5414.47,1.3921,60.3903,1.01287,1536.66,6.0,18.0,42.0,176.27,289.03,76.03,1.62585,195.911,215.869,4.0,0.947097,159.0,0.622222,54.9939,1815.98
227-1-5-NBSS,142734,15605.8,8734.96,1.3607,62.3049,1.01481,1395.52,6.0,33.0,72.0,281.726,320.679,117.39,1.41816,246.893,308.051,9.0,0.938375,347.0,0.588699,62.8241,3310.09
227-1-5MG,142476,19761.3,8955.24,1.50523,73.2952,1.02425,2414.84,6.0,27.0,60.0,229.828,462.679,158.06,1.28452,312.568,398.046,8.0,0.911392,325.0,0.447119,60.315,4777.79
227-1-6-NBSS,142713,12897.3,5351.68,1.36655,68.2592,1.01518,1132.03,5.0,38.0,81.0,223.161,355.38,84.13,1.17591,258.751,291.988,8.0,0.938815,362.0,0.412287,54.0013,3310.13
227-1-6MG,142332,14582.0,6481.66,1.37041,61.6629,1.01467,1949.44,7.0,30.0,67.0,263.541,475.63,117.5,1.16843,312.411,336.147,5.0,0.947439,331.0,0.442222,50.5657,3839.46
227-1-7-NBSS,142189,11601.8,4071.56,1.44047,58.2257,1.01204,1083.91,5.0,38.0,81.0,216.06,367.59,84.87,1.14,317.313,335.966,9.0,0.963867,346.0,0.439531,55.7749,3187.66
227-1-7MG,142422,16387.0,6059.31,1.40591,65.9806,1.01883,1229.01,6.0,38.0,82.0,265.95,556.84,130.27,1.20424,590.13,606.327,10.0,0.928927,373.0,0.527366,52.6147,4455.33
227-1-8-NBSS,142475,8233.8,3111.91,1.36663,66.1574,1.01812,716.176,6.0,30.0,66.0,108.916,333.16,70.53,1.21968,292.063,361.414,10.0,0.940585,250.0,0.540212,56.5719,2153.95
227-1-8MG,142262,11512.9,4762.44,1.50452,57.3166,1.01437,1282.77,6.0,30.0,66.0,223.157,458.35,94.91,1.16004,343.939,351.888,8.0,0.951618,283.0,0.56418,55.0035,3070.37
227-1-9-NBSS,142254,17314.0,7354.51,1.35505,66.9503,1.01546,1266.39,8.0,35.0,78.0,394.589,336.93,83.59,1.34015,339.96,358.685,9.0,0.943522,400.0,0.478095,59.6563,3955.79
227-1-9MG,142789,8410.3,3034.98,1.55206,64.6091,1.02253,1161.96,6.0,41.0,88.0,161.798,334.261,85.93,1.0793,275.418,301.43,8.0,0.943029,273.0,0.345941,57.1403,2379.59
227-2-1-NBSS,142818,29991.0,15340.1,1.39039,64.9945,1.01332,1900.24,8.0,53.0,114.0,311.61,500.1,96.76,1.46349,548.091,569.036,9.0,0.939584,570.0,0.372046,57.4011,6241.03
227-2-10-NBSS,142805,27375.3,12884.3,1.33979,67.0079,1.01966,1544.08,6.0,60.0,126.0,233.75,508.82,108.13,1.47893,557.486,610.305,14.0,0.935295,513.0,0.380146,56.7202,5891.92
227-2-10MG,142310,17317.7,7846.23,1.51976,64.2966,1.01257,1589.71,8.0,39.0,86.0,282.53,707.63,101.65,1.29435,578.905,593.709,10.0,0.960955,313.0,0.4884,57.8315,4214.46
227-2-1MG,142357,10619.6,4700.72,1.45405,86.054,1.0212,1309.01,7.0,25.0,57.0,203.012,215.318,111.66,1.25904,174.48,275.642,9.0,0.897154,218.0,0.417802,69.726,2566.74
227-2-2-NBSS,142752,8619.25,3563.21,1.3811,76.1248,1.02303,868.348,7.0,28.0,63.0,163.57,374.841,75.05,1.30091,257.515,276.729,9.0,0.922456,264.0,0.407846,62.8444,2093.67
227-2-2MG,142765,19578.2,7258.68,1.60632,63.0961,1.01667,1695.7,7.0,48.0,103.0,318.8,591.48,113.41,1.20316,570.258,606.485,9.0,0.940462,430.0,0.526405,50.9155,5125.14
226-2-5MG,142667,17152.2,6021.1,1.4813,61.0123,1.01365,1557.95,7.0,41.0,89.0,335.73,523.639,69.16,1.0635,391.643,411.794,12.0,0.956332,411.0,0.525196,49.9617,5240.38
226-2-6-NBSS,142725,29683.6,11423.9,1.30839,62.8289,1.01248,1737.67,9.0,62.0,133.0,464.172,519.161,112.67,1.06706,447.859,533.344,14.0,0.951163,817.0,0.466959,54.6977,8859.9
226-2-6MG,142343,10815.6,3872.92,1.42809,58.2452,1.01247,1321.83,7.0,26.0,59.0,257.321,371.321,62.34,1.10842,296.372,339.076,8.0,0.955274,240.0,0.445665,50.7045,3177.24
226-2-7-NBSS,142236,28009.9,14090.8,1.35519,56.8773,1.01252,1920.11,6.0,54.0,114.0,373.57,452.276,109.08,1.37034,321.895,427.16,9.0,0.949153,591.0,0.458186,50.5518,6318.29
226-2-7MG,142625,13010.1,3889.22,1.70026,50.7726,1.01019,1157.14,7.0,36.0,79.0,295.58,437.408,91.81,0.824802,287.827,311.676,7.0,0.968076,379.0,0.465432,45.8905,5209.88
226-2-8-NBSS,142601,25470.1,11023.6,1.2882,59.5155,1.01336,1870.89,7.0,49.0,105.0,363.071,486.919,106.13,1.18695,355.651,417.147,10.0,0.952756,629.0,0.462586,50.0118,6647.81
226-2-8MG,142542,12184.3,3896.81,1.50554,59.0031,1.01364,1731.55,9.0,27.0,63.0,373.13,299.46,74.76,1.05215,299.155,306.915,5.0,0.956426,275.0,0.43933,57.7444,3675.84
226-2-9-NBSS,142132,21124.2,11645.7,1.32584,60.8036,1.01017,1993.65,4.0,31.0,66.0,434.778,498.53,112.71,1.46087,454.855,479.785,10.0,0.961945,390.0,0.467223,55.5792,4489.59
226-2-9MG,142695,12194.7,3637.91,1.30299,68.4687,1.01205,2165.07,8.0,35.0,78.0,259.439,431.272,78.31,0.765552,290.221,378.696,6.0,0.957295,353.0,0.408571,58.8264,4897.54
227-1-1-NBSS,142411,9428.65,3680.53,1.44518,57.1551,1.01827,791.577,5.0,22.0,49.0,169.022,441.121,66.24,1.33491,319.975,329.035,5.0,0.943899,218.0,0.443723,51.7109,2196.11
227-1-10-NBSS,142597,21249.7,10774.0,1.32049,63.8536,1.01866,1898.79,7.0,34.0,75.0,246.251,404.58,119.77,1.51671,296.546,365.58,9.0,0.925626,434.0,0.515629,52.6027,4373.42
227-1-10MG,142381,8246.17,2915.62,1.63024,56.8467,1.01796,1139.2,5.0,32.0,69.0,170.449,373.17,66.39,1.02,227.181,271.553,11.0,0.944057,236.0,0.656229,55.3927,2521.73
227-1-11-NBSS,142344,16276.7,8195.76,1.38247,69.2902,1.01366,1535.86,6.0,27.0,60.0,218.774,408.679,104.36,1.51768,295.942,337.109,4.0,0.941415,271.0,0.429453,61.3234,3297.39
227-1-2-NBSS,142536,7557.82,3060.74,1.27247,58.6097,1.01871,1056.64,4.0,21.0,46.0,232.714,246.879,58.74,1.24258,175.78,190.944,6.0,0.943186,209.0,0.49093,52.356,1934.38
227-1-2MG,142636,23081.3,12056.8,1.54406,73.6082,1.02096,2803.24,6.0,29.0,64.0,293.458,659.039,120.33,1.53491,510.678,588.832,7.0,0.912528,338.0,0.397126,54.1845,4626.18
